STATE,SEX,AGEGRP,NMEMB,YEAR
North Carolina,2,50_59,53656,2017
North Carolina,1,60_69,18155,2017
North Carolina,2,60_69,18956,2017
North Dakota,1,00_04,422,2017
North Dakota,2,00_04,382,2017
North Dakota,1,05_09,442,2017
North Dakota,2,05_09,422,2017
North Dakota,1,10_19,782,2017
North Dakota,2,10_19,755,2017
North Dakota,1,20_29,966,2017
North Dakota,2,20_29,802,2017
North Dakota,1,30_39,1070,2017
North Dakota,2,30_39,811,2017
North Dakota,1,40_49,872,2017
North Dakota,2,40_49,683,2017
North Dakota,1,50_59,883,2017
North Dakota,2,50_59,800,2017
North Dakota,1,60_69,348,2017
North Dakota,2,60_69,324,2017
Ohio,1,00_04,28103,2017
Ohio,2,00_04,26368,2017
Ohio,1,05_09,31286,2017
Ohio,2,05_09,29709,2017
Ohio,1,10_19,73510,2017
Ohio,2,10_19,69802,2017
Ohio,1,20_29,66434,2017
Ohio,2,20_29,67323,2017
Ohio,1,30_39,62624,2017
Ohio,2,30_39,69825,2017
Ohio,1,40_49,72410,2017
Ohio,2,40_49,79292,2017
Ohio,1,50_59,81353,2017
Ohio,2,50_59,92646,2017
Ohio,1,60_69,34591,2017
Ohio,2,60_69,38925,2017
Oklahoma,1,00_04,3432,2017
Oklahoma,2,00_04,3361,2017
Oklahoma,1,05_09,4086,2017
Oklahoma,2,05_09,4022,2017
Oklahoma,1,10_19,9639,2017
Oklahoma,2,10_19,9467,2017
Oklahoma,1,20_29,9669,2017
Oklahoma,2,20_29,9356,2017
Oklahoma,1,30_39,9289,2017
Oklahoma,2,30_39,8773,2017
Oklahoma,1,40_49,9561,2017
Oklahoma,2,40_49,9212,2017
Oklahoma,1,50_59,12207,2017
Oklahoma,2,50_59,12203,2017
Oklahoma,1,60_69,5586,2017
Oklahoma,2,60_69,5456,2017
Oregon,1,00_04,6349,2017
Oregon,2,00_04,6050,2017
Oregon,1,05_09,7981,2017
Oregon,2,05_09,7516,2017
Oregon,1,10_19,17740,2017
Oregon,2,10_19,17016,2017
Oregon,1,20_29,14395,2017
Oregon,2,20_29,14950,2017
Oregon,1,30_39,15319,2017
Oregon,2,30_39,17293,2017
Oregon,1,40_49,18119,2017
Oregon,2,40_49,20201,2017
Oregon,1,50_59,18140,2017
Oregon,2,50_59,21315,2017
Oregon,1,60_69,8103,2017
Oregon,2,60_69,9580,2017
Pennsylvania,1,00_04,16475,2017
Pennsylvania,2,00_04,15660,2017
Pennsylvania,1,05_09,18972,2017
Pennsylvania,2,05_09,18062,2017
Pennsylvania,1,10_19,43165,2017
Pennsylvania,2,10_19,42084,2017
Pennsylvania,1,20_29,42886,2017
Pennsylvania,2,20_29,42564,2017
Pennsylvania,1,30_39,42181,2017
Pennsylvania,2,30_39,44922,2017
Pennsylvania,1,40_49,48615,2017
Pennsylvania,2,40_49,51754,2017
Pennsylvania,1,50_59,57361,2017
Pennsylvania,2,50_59,61463,2017
Pennsylvania,1,60_69,22752,2017
Pennsylvania,2,60_69,24148,2017
Rhode Island,1,00_04,1240,2017
Rhode Island,2,00_04,1215,2017
Rhode Island,1,05_09,1330,2017
Rhode Island,2,05_09,1285,2017
Rhode Island,1,10_19,3026,2017
Rhode Island,2,10_19,2912,2017
Rhode Island,1,20_29,3565,2017
Rhode Island,2,20_29,3083,2017
Rhode Island,1,30_39,3835,2017
Rhode Island,2,30_39,3515,2017
Rhode Island,1,40_49,3594,2017
Rhode Island,2,40_49,3556,2017
Rhode Island,1,50_59,4410,2017
Rhode Island,2,50_59,4646,2017
Rhode Island,1,60_69,1784,2017
Rhode Island,2,60_69,1705,2017
South Carolina,1,00_04,7125,2017
South Carolina,2,00_04,6872,2017
South Carolina,1,05_09,8702,2017
South Carolina,2,05_09,8327,2017
South Carolina,1,10_19,19804,2017
South Carolina,2,10_19,19277,2017
South Carolina,1,20_29,18760,2017
South Carolina,2,20_29,19003,2017
South Carolina,1,30_39,20233,2017
South Carolina,2,30_39,22076,2017
South Carolina,1,40_49,23189,2017
South Carolina,2,40_49,24417,2017
South Carolina,1,50_59,23955,2017
South Carolina,2,50_59,25251,2017
South Carolina,1,60_69,9164,2017
South Carolina,2,60_69,9782,2017
South Dakota,1,00_04,1056,2017
South Dakota,2,00_04,995,2017
South Dakota,1,05_09,1224,2017
South Dakota,2,05_09,1111,2017
South Dakota,1,10_19,2335,2017
South Dakota,2,10_19,2134,2017
South Dakota,1,20_29,1980,2017
South Dakota,2,20_29,2143,2017
South Dakota,1,30_39,2183,2017
South Dakota,2,30_39,2154,2017
South Dakota,1,40_49,2095,2017
South Dakota,2,40_49,2126,2017
South Dakota,1,50_59,2149,2017
South Dakota,2,50_59,2157,2017
South Dakota,1,60_69,729,2017
South Dakota,2,60_69,728,2017
Tennessee,1,00_04,8890,2017
Tennessee,2,00_04,8260,2017
Tennessee,1,05_09,10802,2017
Tennessee,2,05_09,9967,2017
Tennessee,1,10_19,26340,2017
Tennessee,2,10_19,25207,2017
Tennessee,1,20_29,24811,2017
Tennessee,2,20_29,26023,2017
Tennessee,1,30_39,21423,2017
Tennessee,2,30_39,26298,2017
Tennessee,1,40_49,26923,2017
Tennessee,2,40_49,33285,2017
Tennessee,1,50_59,32404,2017
Tennessee,2,50_59,40937,2017
Tennessee,1,60_69,15095,2017
Tennessee,2,60_69,19477,2017
Texas,1,00_04,48369,2017
Texas,2,00_04,46186,2017
Texas,1,05_09,57063,2017
Texas,2,05_09,54280,2017
Texas,1,10_19,126298,2017
Texas,2,10_19,121240,2017
Texas,1,20_29,109621,2017
Texas,2,20_29,120535,2017
Texas,1,30_39,110900,2017
Texas,2,30_39,133083,2017
Texas,1,40_49,124350,2017
Texas,2,40_49,139698,2017
Texas,1,50_59,125276,2017
Texas,2,50_59,138821,2017
Texas,1,60_69,47483,2017
Texas,2,60_69,51850,2017
Utah,1,00_04,4562,2017
Utah,2,00_04,4228,2017
Utah,1,05_09,5088,2017
Utah,2,05_09,4875,2017
Utah,1,10_19,9922,2017
Utah,2,10_19,9487,2017
Utah,1,20_29,8053,2017
Utah,2,20_29,8391,2017
Utah,1,30_39,8236,2017
Utah,2,30_39,8496,2017
Utah,1,40_49,7232,2017
Utah,2,40_49,7388,2017
Utah,1,50_59,5964,2017
Utah,2,50_59,6215,2017
Utah,1,60_69,2169,2017
Utah,2,60_69,2237,2017
Vermont,1,00_04,225,2017
Vermont,2,00_04,199,2017
Vermont,1,05_09,252,2017
Vermont,2,05_09,234,2017
Vermont,1,10_19,715,2017
Vermont,2,10_19,729,2017
Vermont,1,20_29,902,2017
Vermont,2,20_29,723,2017
Vermont,1,30_39,771,2017
Vermont,2,30_39,627,2017
Vermont,1,40_49,914,2017
Vermont,2,40_49,835,2017
Vermont,1,50_59,1500,2017
Vermont,2,50_59,1470,2017
Vermont,1,60_69,792,2017
Vermont,2,60_69,765,2017
Virginia,1,00_04,11606,2017
Virginia,2,00_04,11162,2017
Virginia,1,05_09,13138,2017
Virginia,2,05_09,12647,2017
Virginia,1,10_19,29651,2017
Virginia,2,10_19,28731,2017
Virginia,1,20_29,28350,2017
Virginia,2,20_29,29607,2017
Virginia,1,30_39,28256,2017
Virginia,2,30_39,31081,2017
Virginia,1,40_49,30970,2017
Virginia,2,40_49,34173,2017
Virginia,1,50_59,36019,2017
Virginia,2,50_59,38459,2017
Virginia,1,60_69,13769,2017
Virginia,2,60_69,14440,2017
Washington,1,00_04,9313,2017
Washington,2,00_04,8915,2017
Washington,1,05_09,10490,2017
Washington,2,05_09,10024,2017
Washington,1,10_19,24494,2017
Washington,2,10_19,23123,2017
Washington,1,20_29,26336,2017
Washington,2,20_29,24578,2017
Washington,1,30_39,24490,2017
Washington,2,30_39,23269,2017
Washington,1,40_49,26042,2017
Washington,2,40_49,26259,2017
Washington,1,50_59,38762,2017
Washington,2,50_59,36134,2017
Washington,1,60_69,16055,2017
Washington,2,60_69,14298,2017
Washington DC,1,00_04,319,2017
Washington DC,2,00_04,301,2017
Washington DC,1,05_09,268,2017
Washington DC,2,05_09,232,2017
Washington DC,1,10_19,400,2017
Washington DC,2,10_19,380,2017
Washington DC,1,20_29,1083,2017
Washington DC,2,20_29,1373,2017
Washington DC,1,30_39,1504,2017
Washington DC,2,30_39,1713,2017
Washington DC,1,40_49,954,2017
Washington DC,2,40_49,967,2017
Washington DC,1,50_59,807,2017
Washington DC,2,50_59,750,2017
Washington DC,1,60_69,254,2017
Washington DC,2,60_69,302,2017
West Virginia,1,00_04,1196,2017
West Virginia,2,00_04,1163,2017
West Virginia,1,05_09,1497,2017
West Virginia,2,05_09,1473,2017
West Virginia,1,10_19,3553,2017
West Virginia,2,10_19,3436,2017
West Virginia,1,20_29,3697,2017
West Virginia,2,20_29,3101,2017
West Virginia,1,30_39,3728,2017
West Virginia,2,30_39,3212,2017
West Virginia,1,40_49,4479,2017
West Virginia,2,40_49,3921,2017
West Virginia,1,50_59,4944,2017
West Virginia,2,50_59,4836,2017
West Virginia,1,60_69,2123,2017
West Virginia,2,60_69,2115,2017
Wisconsin,1,00_04,10826,2017
Wisconsin,2,00_04,10260,2017
Wisconsin,1,05_09,12019,2017
Wisconsin,2,05_09,11436,2017
Wisconsin,1,10_19,26979,2017
Wisconsin,2,10_19,26039,2017
Wisconsin,1,20_29,24410,2017
Wisconsin,2,20_29,25295,2017
Wisconsin,1,30_39,24757,2017
Wisconsin,2,30_39,26983,2017
Wisconsin,1,40_49,27015,2017
Wisconsin,2,40_49,28665,2017
Wisconsin,1,50_59,31995,2017
Wisconsin,2,50_59,35183,2017
Wisconsin,1,60_69,14304,2017
Wisconsin,2,60_69,15063,2017
Wyoming,1,00_04,558,2017
Wyoming,2,00_04,528,2017
Wyoming,1,05_09,639,2017
Wyoming,2,05_09,587,2017
Wyoming,1,10_19,1281,2017
Wyoming,2,10_19,1202,2017
Wyoming,1,20_29,1155,2017
Wyoming,2,20_29,1164,2017
Wyoming,1,30_39,1250,2017
Wyoming,2,30_39,1166,2017
Wyoming,1,40_49,1060,2017
Wyoming,2,40_49,969,2017
Wyoming,1,50_59,1194,2017
Wyoming,2,50_59,1199,2017
Wyoming,1,60_69,466,2017
Wyoming,2,60_69,439,2017
Alabama,1,00_04,6648,2018
Alabama,2,00_04,6303,2018
Alabama,1,05_09,7810,2018
Alabama,2,05_09,7853,2018
Alabama,1,10_19,19648,2018
Alabama,2,10_19,19219,2018
Alabama,1,20_29,21573,2018
Alabama,2,20_29,21197,2018
Alabama,1,30_39,19942,2018
Alabama,2,30_39,21802,2018
Alabama,1,40_49,24249,2018
Alabama,2,40_49,24924,2018
Alabama,1,50_59,27067,2018
Alabama,2,50_59,28525,2018
Alabama,1,60_69,11212,2018
Alabama,2,60_69,11828,2018
Alaska,1,00_04,474,2018
Alaska,2,00_04,428,2018
Alaska,1,05_09,541,2018
Alaska,2,05_09,461,2018
Alaska,1,10_19,1175,2018
Alaska,2,10_19,1088,2018
Alaska,1,20_29,1241,2018
Alaska,2,20_29,1290,2018
Alaska,1,30_39,1309,2018
Alaska,2,30_39,1305,2018
Alaska,1,40_49,1272,2018
Alaska,2,40_49,1260,2018
Alaska,1,50_59,1298,2018
Alaska,2,50_59,1293,2018
Alaska,1,60_69,515,2018
Alaska,2,60_69,518,2018
Arizona,1,00_04,9837,2018
Arizona,2,00_04,9449,2018
Arizona,1,05_09,11691,2018
Arizona,2,05_09,10987,2018
Arizona,1,10_19,25283,2018
Arizona,2,10_19,24514,2018
Arizona,1,20_29,24402,2018
Arizona,2,20_29,24587,2018
Arizona,1,30_39,24625,2018
Arizona,2,30_39,25044,2018
Arizona,1,40_49,26570,2018
Arizona,2,40_49,26707,2018
Arizona,1,50_59,27211,2018
Arizona,2,50_59,28263,2018
Arizona,1,60_69,10484,2018
Arizona,2,60_69,10964,2018
Arkansas,1,00_04,1660,2018
Arkansas,2,00_04,1633,2018
Arkansas,1,05_09,2058,2018
Arkansas,2,05_09,1952,2018
Arkansas,1,10_19,5051,2018
Arkansas,2,10_19,4902,2018
Arkansas,1,20_29,5187,2018
Arkansas,2,20_29,4649,2018
Arkansas,1,30_39,5047,2018
Arkansas,2,30_39,4666,2018
Arkansas,1,40_49,5911,2018
Arkansas,2,40_49,5583,2018
Arkansas,1,50_59,6099,2018
Arkansas,2,50_59,5753,2018
Arkansas,1,60_69,2074,2018
Arkansas,2,60_69,2067,2018
California,1,00_04,43046,2018
California,2,00_04,40573,2018
California,1,05_09,48370,2018
California,2,05_09,45943,2018
California,1,10_19,102353,2018
California,2,10_19,97955,2018
California,1,20_29,98222,2018
California,2,20_29,98439,2018
California,1,30_39,112288,2018
California,2,30_39,123564,2018
California,1,40_49,121539,2018
California,2,40_49,129575,2018
California,1,50_59,126914,2018
California,2,50_59,131769,2018
California,1,60_69,50107,2018
California,2,60_69,51606,2018
Colorado,1,00_04,8214,2018
Colorado,2,00_04,8015,2018
Colorado,1,05_09,9572,2018
Colorado,2,05_09,8898,2018
Colorado,1,10_19,20006,2018
Colorado,2,10_19,19014,2018
Colorado,1,20_29,19335,2018
Colorado,2,20_29,19784,2018
Colorado,1,30_39,22363,2018
Colorado,2,30_39,23988,2018
Colorado,1,40_49,22937,2018
Colorado,2,40_49,23436,2018
Colorado,1,50_59,23817,2018
Colorado,2,50_59,24708,2018
Colorado,1,60_69,9720,2018
Colorado,2,60_69,9707,2018
Connecticut,1,00_04,5298,2018
Connecticut,2,00_04,5013,2018
Connecticut,1,05_09,6132,2018
Connecticut,2,05_09,5830,2018
Connecticut,1,10_19,14402,2018
Connecticut,2,10_19,13744,2018
Connecticut,1,20_29,15409,2018
Connecticut,2,20_29,12816,2018
Connecticut,1,30_39,13786,2018
Connecticut,2,30_39,12544,2018
Connecticut,1,40_49,14813,2018
Connecticut,2,40_49,14986,2018
Connecticut,1,50_59,19765,2018
Connecticut,2,50_59,19544,2018
Connecticut,1,60_69,8392,2018
Connecticut,2,60_69,7629,2018
Delaware,1,00_04,3433,2018
Delaware,2,00_04,3182,2018
Delaware,1,05_09,3897,2018
Delaware,2,05_09,3710,2018
Delaware,1,10_19,8942,2018
Delaware,2,10_19,8512,2018
Delaware,1,20_29,7741,2018
Delaware,2,20_29,8306,2018
Delaware,1,30_39,7681,2018
Delaware,2,30_39,9097,2018
Delaware,1,40_49,8427,2018
Delaware,2,40_49,10336,2018
Delaware,1,50_59,10036,2018
Delaware,2,50_59,12271,2018
Delaware,1,60_69,4501,2018
Delaware,2,60_69,5383,2018
Florida,1,00_04,33322,2018
Florida,2,00_04,31531,2018
Florida,1,05_09,38816,2018
Florida,2,05_09,37029,2018
Florida,1,10_19,92824,2018
Florida,2,10_19,89853,2018
Florida,1,20_29,98216,2018
Florida,2,20_29,106187,2018
Florida,1,30_39,99044,2018
Florida,2,30_39,120297,2018
Florida,1,40_49,114340,2018
Florida,2,40_49,134589,2018
Florida,1,50_59,131193,2018
Florida,2,50_59,152807,2018
Florida,1,60_69,51820,2018
Florida,2,60_69,60809,2018
Georgia,1,00_04,13825,2018
Georgia,2,00_04,13414,2018
Georgia,1,05_09,16513,2018
Georgia,2,05_09,15911,2018
Georgia,1,10_19,40073,2018
Georgia,2,10_19,38725,2018
Georgia,1,20_29,37057,2018
Georgia,2,20_29,37960,2018
Georgia,1,30_39,38382,2018
Georgia,2,30_39,43347,2018
Georgia,1,40_49,45809,2018
Georgia,2,40_49,51374,2018
Georgia,1,50_59,49806,2018
Georgia,2,50_59,55488,2018
Georgia,1,60_69,20009,2018
Georgia,2,60_69,22938,2018
Hawaii,1,00_04,23,2018
Hawaii,2,00_04,35,2018
Hawaii,1,05_09,60,2018
Hawaii,2,05_09,40,2018
Hawaii,1,10_19,154,2018
Hawaii,2,10_19,125,2018
Hawaii,1,20_29,137,2018
Hawaii,2,20_29,131,2018
Hawaii,1,30_39,80,2018
Hawaii,2,30_39,99,2018
Hawaii,1,40_49,148,2018
Hawaii,2,40_49,180,2018
Hawaii,1,50_59,237,2018
Hawaii,2,50_59,278,2018
Hawaii,1,60_69,184,2018
Hawaii,2,60_69,213,2018
Idaho,1,00_04,1150,2018
Idaho,2,00_04,1120,2018
Idaho,1,05_09,1428,2018
Idaho,2,05_09,1352,2018
Idaho,1,10_19,3295,2018
Idaho,2,10_19,3201,2018
Idaho,1,20_29,2846,2018
Idaho,2,20_29,3204,2018
Idaho,1,30_39,2773,2018
Idaho,2,30_39,3092,2018
Idaho,1,40_49,2922,2018
Idaho,2,40_49,3131,2018
Idaho,1,50_59,3290,2018
Idaho,2,50_59,3643,2018
Idaho,1,60_69,1833,2018
Idaho,2,60_69,2016,2018
Illinois,1,00_04,19677,2018
Illinois,2,00_04,18696,2018
Illinois,1,05_09,21973,2018
Illinois,2,05_09,21327,2018
Illinois,1,10_19,52432,2018
Illinois,2,10_19,49754,2018
Illinois,1,20_29,51318,2018
Illinois,2,20_29,48771,2018
Illinois,1,30_39,49919,2018
Illinois,2,30_39,49939,2018
Illinois,1,40_49,54113,2018
Illinois,2,40_49,55551,2018
Illinois,1,50_59,61359,2018
Illinois,2,50_59,64756,2018
Illinois,1,60_69,25177,2018
Illinois,2,60_69,26476,2018
Indiana,1,00_04,10140,2018
Indiana,2,00_04,9387,2018
Indiana,1,05_09,11724,2018
Indiana,2,05_09,11536,2018
Indiana,1,10_19,28504,2018
Indiana,2,10_19,27271,2018
Indiana,1,20_29,26956,2018
Indiana,2,20_29,26514,2018
Indiana,1,30_39,23338,2018
Indiana,2,30_39,25037,2018
Indiana,1,40_49,27829,2018
Indiana,2,40_49,29083,2018
Indiana,1,50_59,31275,2018
Indiana,2,50_59,33315,2018
Indiana,1,60_69,13869,2018
Indiana,2,60_69,14769,2018
Iowa,1,00_04,5043,2018
Iowa,2,00_04,4862,2018
Iowa,1,05_09,5691,2018
Iowa,2,05_09,5261,2018
Iowa,1,10_19,11758,2018
Iowa,2,10_19,11520,2018
Iowa,1,20_29,12058,2018
Iowa,2,20_29,12590,2018
Iowa,1,30_39,12409,2018
Iowa,2,30_39,12544,2018
Iowa,1,40_49,12187,2018
Iowa,2,40_49,11761,2018
Iowa,1,50_59,12728,2018
Iowa,2,50_59,12850,2018
Iowa,1,60_69,4920,2018
Iowa,2,60_69,4701,2018
Kansas,1,00_04,5193,2018
Kansas,2,00_04,4913,2018
Kansas,1,05_09,6213,2018
Kansas,2,05_09,5769,2018
Kansas,1,10_19,13637,2018
Kansas,2,10_19,13172,2018
Kansas,1,20_29,12323,2018
Kansas,2,20_29,12940,2018
Kansas,1,30_39,12048,2018
Kansas,2,30_39,13073,2018
Kansas,1,40_49,12639,2018
Kansas,2,40_49,13252,2018
Kansas,1,50_59,14315,2018
Kansas,2,50_59,15304,2018
Kansas,1,60_69,6155,2018
Kansas,2,60_69,6462,2018
Kentucky,1,00_04,7966,2018
Kentucky,2,00_04,7527,2018
Kentucky,1,05_09,9124,2018
Kentucky,2,05_09,8811,2018
Kentucky,1,10_19,22640,2018
Kentucky,2,10_19,21793,2018
Kentucky,1,20_29,19572,2018
Kentucky,2,20_29,21001,2018
Kentucky,1,30_39,15409,2018
Kentucky,2,30_39,21864,2018
Kentucky,1,40_49,20426,2018
Kentucky,2,40_49,28621,2018
Kentucky,1,50_59,25865,2018
Kentucky,2,50_59,36800,2018
Kentucky,1,60_69,12679,2018
Kentucky,2,60_69,18945,2018
Louisiana,1,00_04,5645,2018
Louisiana,2,00_04,5432,2018
Louisiana,1,05_09,6124,2018
Louisiana,2,05_09,5675,2018
Louisiana,1,10_19,13914,2018
Louisiana,2,10_19,13620,2018
Louisiana,1,20_29,14099,2018
Louisiana,2,20_29,14926,2018
Louisiana,1,30_39,14849,2018
Louisiana,2,30_39,17035,2018
Louisiana,1,40_49,15509,2018
Louisiana,2,40_49,16874,2018
Louisiana,1,50_59,17219,2018
Louisiana,2,50_59,18662,2018
Louisiana,1,60_69,7348,2018
Louisiana,2,60_69,7506,2018
Maine,1,00_04,1156,2018
Maine,2,00_04,1093,2018
Maine,1,05_09,1305,2018
Maine,2,05_09,1213,2018
Maine,1,10_19,3088,2018
Maine,2,10_19,2892,2018
Maine,1,20_29,3709,2018
Maine,2,20_29,3083,2018
Maine,1,30_39,3357,2018
Maine,2,30_39,2862,2018
Maine,1,40_49,3727,2018
Maine,2,40_49,3544,2018
Maine,1,50_59,5736,2018
Maine,2,50_59,5124,2018
Maine,1,60_69,2427,2018
Maine,2,60_69,2074,2018
Maryland,1,00_04,8165,2018
Maryland,2,00_04,8244,2018
Maryland,1,05_09,9411,2018
Maryland,2,05_09,9144,2018
Maryland,1,10_19,21966,2018
Maryland,2,10_19,21316,2018
Maryland,1,20_29,21713,2018
Maryland,2,20_29,20970,2018
Maryland,1,30_39,21546,2018
Maryland,2,30_39,23663,2018
Maryland,1,40_49,24135,2018
Maryland,2,40_49,27266,2018
Maryland,1,50_59,28810,2018
Maryland,2,50_59,32937,2018
Maryland,1,60_69,11135,2018
Maryland,2,60_69,11849,2018
Massachusetts,1,00_04,9395,2018
Massachusetts,2,00_04,8894,2018
Massachusetts,1,05_09,10085,2018
Massachusetts,2,05_09,9658,2018
Massachusetts,1,10_19,22641,2018
Massachusetts,2,10_19,21942,2018
Massachusetts,1,20_29,21114,2018
Massachusetts,2,20_29,22540,2018
Massachusetts,1,30_39,23470,2018
Massachusetts,2,30_39,26451,2018
Massachusetts,1,40_49,25801,2018
Massachusetts,2,40_49,27620,2018
Massachusetts,1,50_59,28742,2018
Massachusetts,2,50_59,31364,2018
Massachusetts,1,60_69,11134,2018
Massachusetts,2,60_69,12081,2018
Michigan,1,00_04,20413,2018
Michigan,2,00_04,19256,2018
Michigan,1,05_09,23654,2018
Michigan,2,05_09,22820,2018
Michigan,1,10_19,61144,2018
Michigan,2,10_19,58692,2018
Michigan,1,20_29,59727,2018
Michigan,2,20_29,56230,2018
Michigan,1,30_39,45850,2018
Michigan,2,30_39,47049,2018
Michigan,1,40_49,57432,2018
Michigan,2,40_49,60195,2018
Michigan,1,50_59,73919,2018
Michigan,2,50_59,79248,2018
Michigan,1,60_69,42016,2018
Michigan,2,60_69,47758,2018
Minnesota,1,00_04,8877,2018
Minnesota,2,00_04,8493,2018
Minnesota,1,05_09,9709,2018
Minnesota,2,05_09,9095,2018
Minnesota,1,10_19,19931,2018
Minnesota,2,10_19,19286,2018
Minnesota,1,20_29,17629,2018
Minnesota,2,20_29,16630,2018
Minnesota,1,30_39,20111,2018
Minnesota,2,30_39,20065,2018
Minnesota,1,40_49,20527,2018
Minnesota,2,40_49,19837,2018
Minnesota,1,50_59,22945,2018
Minnesota,2,50_59,22290,2018
Minnesota,1,60_69,8203,2018
Minnesota,2,60_69,7651,2018
Mississippi,1,00_04,4105,2018
Mississippi,2,00_04,3896,2018
Mississippi,1,05_09,4903,2018
Mississippi,2,05_09,4627,2018
Mississippi,1,10_19,12094,2018
Mississippi,2,10_19,11254,2018
Mississippi,1,20_29,10835,2018
Mississippi,2,20_29,13114,2018
Mississippi,1,30_39,10485,2018
Mississippi,2,30_39,16998,2018
Mississippi,1,40_49,13019,2018
Mississippi,2,40_49,20881,2018
Mississippi,1,50_59,13442,2018
Mississippi,2,50_59,20427,2018
Mississippi,1,60_69,5561,2018
Mississippi,2,60_69,7992,2018
Missouri,1,00_04,11989,2018
Missouri,2,00_04,11432,2018
Missouri,1,05_09,13976,2018
Missouri,2,05_09,13654,2018
Missouri,1,10_19,33001,2018
Missouri,2,10_19,31591,2018
Missouri,1,20_29,30361,2018
Missouri,2,20_29,31111,2018
Missouri,1,30_39,27789,2018
Missouri,2,30_39,31624,2018
Missouri,1,40_49,30168,2018
Missouri,2,40_49,34913,2018
Missouri,1,50_59,35450,2018
Missouri,2,50_59,41435,2018
Missouri,1,60_69,14757,2018
Missouri,2,60_69,16715,2018
Montana,1,00_04,593,2018
Montana,2,00_04,559,2018
Montana,1,05_09,718,2018
Montana,2,05_09,700,2018
Montana,1,10_19,1529,2018
Montana,2,10_19,1432,2018
Montana,1,20_29,1524,2018
Montana,2,20_29,1417,2018
Montana,1,30_39,1574,2018
Montana,2,30_39,1495,2018
Montana,1,40_49,1558,2018
Montana,2,40_49,1450,2018
Montana,1,50_59,1831,2018
Montana,2,50_59,1720,2018
Montana,1,60_69,791,2018
Montana,2,60_69,776,2018
Nebraska,1,00_04,3189,2018
Nebraska,2,00_04,3054,2018
Nebraska,1,05_09,3558,2018
Nebraska,2,05_09,3448,2018
Nebraska,1,10_19,7727,2018
Nebraska,2,10_19,7255,2018
Nebraska,1,20_29,6864,2018
Nebraska,2,20_29,6844,2018
Nebraska,1,30_39,7123,2018
Nebraska,2,30_39,7288,2018
Nebraska,1,40_49,7023,2018
Nebraska,2,40_49,7166,2018
Nebraska,1,50_59,7317,2018
Nebraska,2,50_59,7429,2018
Nebraska,1,60_69,2840,2018
Nebraska,2,60_69,2885,2018
Nevada,1,00_04,3823,2018
Nevada,2,00_04,3624,2018
Nevada,1,05_09,4252,2018
Nevada,2,05_09,4177,2018
Nevada,1,10_19,9551,2018
Nevada,2,10_19,9074,2018
Nevada,1,20_29,9287,2018
Nevada,2,20_29,10291,2018
Nevada,1,30_39,9672,2018
Nevada,2,30_39,11093,2018
Nevada,1,40_49,10784,2018
Nevada,2,40_49,11410,2018
Nevada,1,50_59,10772,2018
Nevada,2,50_59,11266,2018
Nevada,1,60_69,4273,2018
Nevada,2,60_69,4530,2018
New Hampshire,1,00_04,984,2018
New Hampshire,2,00_04,1021,2018
New Hampshire,1,05_09,1213,2018
New Hampshire,2,05_09,1167,2018
New Hampshire,1,10_19,3197,2018
New Hampshire,2,10_19,3029,2018
New Hampshire,1,20_29,3268,2018
New Hampshire,2,20_29,3059,2018
New Hampshire,1,30_39,2882,2018
New Hampshire,2,30_39,2881,2018
New Hampshire,1,40_49,3572,2018
New Hampshire,2,40_49,3588,2018
New Hampshire,1,50_59,4801,2018
New Hampshire,2,50_59,4861,2018
New Hampshire,1,60_69,2079,2018
New Hampshire,2,60_69,2163,2018
New Jersey,1,00_04,18043,2018
New Jersey,2,00_04,17317,2018
New Jersey,1,05_09,21302,2018
New Jersey,2,05_09,20107,2018
New Jersey,1,10_19,47868,2018
New Jersey,2,10_19,46328,2018
New Jersey,1,20_29,43000,2018
New Jersey,2,20_29,42762,2018
New Jersey,1,30_39,41677,2018
New Jersey,2,30_39,46423,2018
New Jersey,1,40_49,52258,2018
New Jersey,2,40_49,56330,2018
New Jersey,1,50_59,56855,2018
New Jersey,2,50_59,60643,2018
New Jersey,1,60_69,20608,2018
New Jersey,2,60_69,21548,2018
New Mexico,1,00_04,905,2018
New Mexico,2,00_04,824,2018
New Mexico,1,05_09,1175,2018
New Mexico,2,05_09,1106,2018
New Mexico,1,10_19,2902,2018
New Mexico,2,10_19,2767,2018
New Mexico,1,20_29,2953,2018
New Mexico,2,20_29,2782,2018
New Mexico,1,30_39,3196,2018
New Mexico,2,30_39,2945,2018
New Mexico,1,40_49,3236,2018
New Mexico,2,40_49,3063,2018
New Mexico,1,50_59,3669,2018
New Mexico,2,50_59,3564,2018
New Mexico,1,60_69,1634,2018
New Mexico,2,60_69,1540,2018
New York,1,00_04,42081,2018
New York,2,00_04,40275,2018
New York,1,05_09,49409,2018
New York,2,05_09,47020,2018
New York,1,10_19,115715,2018
New York,2,10_19,111767,2018
New York,1,20_29,122547,2018
New York,2,20_29,121622,2018
New York,1,30_39,114496,2018
New York,2,30_39,124467,2018
New York,1,40_49,127441,2018
New York,2,40_49,142520,2018
New York,1,50_59,159814,2018
New York,2,50_59,181377,2018
New York,1,60_69,70095,2018
New York,2,60_69,80463,2018
North Carolina,1,00_04,14800,2018
